Month,latitude,longitude,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500
6,-70.5,-9.5,329.097,329.026,328.797,328.784,328.771,328.758,328.746,328.733,328.72,328.707,328.706,328.743,328.787,328.843,328.916,329.014,329.143,329.292,329.426,329.495,329.494,328.804,328.311,328.601,328.694,328.395,328.224,328.381,328.412,325.181,322.892,322.669,,,,,,,,,,,,,,,,,,,,,,,,,
6,-69.5,0.5,,,312.796,312.779,312.763,312.746,312.73,312.797,312.698,312.571,312.455,312.343,312.245,312.185,310.623,305.348,299.642,293.971,288.316,282.667,277.023,248.275,219.758,209.643,207.213,207.364,207.566,208.61,209.473,209.36,208.854,208.941,208.825,209.183,209.798,210.209,210.398,210.398,210.429,210.785,211.194,211.625,212.054,212.287,212.429,212.542,212.657,212.967,213.364,213.93,,,216.671,218.111,,,
6,-68.5,0.5,310.198,310.702,313.452,313.275,313.055,312.892,312.818,312.51,312.114,311.797,311.529,310.986,310.146,309.652,317.768,318.712,305.753,299.357,286.161,277.615,268.041,,221.555,204.548,203.73,199.926,202.515,203.346,203.679,203.048,203.598,203.189,202.453,202.421,202.796,202.822,203.016,204.704,204.975,205.012,206.472,205.096,,,206.921,207.363,207.928,208.62,209.451,210.155,213.286,213.803,211.904,212.394,214.992,216.02,217.358
6,-67.5,-0.5,,,314.183,313.634,313.042,312.407,311.731,311.012,310.298,309.473,308.696,307.921,307.151,306.401,303.28,285.735,255.093,232.828,214.081,200.319,194.909,190.235,,189.883,,,194.027,194.478,194.961,195.347,195.684,196.025,196.366,196.699,197.022,197.343,197.719,199.139,200.346,201.329,,202.727,,,204.697,205.976,206.659,206.507,206.355,206.597,,,,,,,
6,-67.5,0.5,,,,315.623,315.553,315.5,315.598,315.572,315.546,315.52,315.505,315.586,315.7,315.738,314.312,302.794,286.481,273.845,262.16,250.751,240.372,201.167,,188.306,,,191.422,192.633,,,,,,,,,198.9,199.648,200.53,201.637,,203.26,,,204.818,205.318,205.875,206.631,207.497,208.474,,,,,,,
6,-66.5,-97.5,344.203,344.085,343.929,343.825,343.774,343.774,343.844,344.042,344.141,344.164,343.993,343.611,343.35,343.366,343.663,343.979,344.14,344.138,344.029,343.92,343.811,340.905,306.479,,255.11,,223.159,212.223,205.037,,,,,195.281,,,,,190,,,,,,189.635,190.82,194.006,195.789,,,199.095,198.348,,,,201.116,202.144
6,-66.5,-93.5,340.717,340.717,340.717,340.717,340.717,340.761,340.868,340.972,341.053,344.411,353.318,,,,,,344.809,342.938,342.992,343.045,343.098,341.906,322.865,,278.707,,229.04,217.526,220.335,215.552,,,,199.312,,,,,186.635,,,185.596,,182.166,,187.155,187.927,188.687,,,,191.875,192.743,,,,
6,-66.5,-90.5,350.738,350.183,348.934,347.884,347.033,346.382,345.964,346.192,346.097,346.003,345.96,346.057,346.265,346.372,346.319,346.216,346.112,346.225,345.585,344.755,343.478,333.969,319.077,,,,235.827,220.514,211.502,214.479,209.418,,,,,,,,,,,,,186.025,187.22,188.414,189.638,190.868,,,193.95,194.692,,,,197.161,197.737
6,-66.5,-89.5,351.174,349.342,348.005,347.164,346.817,347.064,348.359,350.369,350.778,350.789,348.781,346.537,345.363,345.25,345.411,345.674,345.907,345.904,345.852,345.801,345.749,344.085,310.836,,,,231.421,220.001,211.57,206.144,,,,,,,,,,,,,,,187.481,,,190.553,192.372,,,,196.121,196.668,197.216,,198.309
