Month,latitude,longitude,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500
9,-70.5,-128.5,299.762,299.527,298.509,297.668,297.036,297.059,296.988,296.917,296.802,296.775,296.627,295.663,294.456,293.006,291.313,288.58,286.12,283.679,281.275,278.907,,,,,,,,181.687,181.408,181.129,180.85,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-70.5,-126.5,295.84,295.617,295.28,294.986,294.734,294.533,294.359,294.235,294.15,294.105,294.099,294.142,294.231,294.325,294.529,294.417,294.117,293.881,293.545,291.928,289.657,265.566,241.528,217.521,,,186.9,182.713,,,,,,,,,,,,,,,,,,,193.447,194.038,,,,,,,,,
9,-69.5,-133.5,343.767,343.41,341.868,340.611,339.72,339.67,339.615,339.557,339.499,339.44,339.379,339.319,339.264,339.212,339.165,339.122,339.084,339.049,339.019,338.992,,,,,,,,,,,,,,,,,,,,,,,,,191.176,191.729,,,,,,,,,,,
9,-69.5,-130.5,306.515,306.384,306.085,305.817,305.582,305.384,305.215,305.131,305.102,305.087,305.072,305.055,305.025,305,304.99,304.99,304.99,304.99,304.263,302.97,300.001,281.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-69.5,-126.5,301.504,301.516,302.603,303.526,304.262,304.842,305.233,304.808,305.021,305.234,305.403,305.183,305.406,305.312,305.165,304.963,304.708,304.398,304.034,303.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.938,199.558,200.216,,,,
9,-69.5,-113.5,315.883,316.141,316.711,317.189,317.573,317.873,317.781,317.866,317.951,318.035,317.4,316.424,314.814,313.017,311.06,308.955,306.711,304.343,300.982,297.716,,,,,,,176.041,175.77,173.848,171.926,,,,,,,,,,,,,,189.961,190.688,191.128,,,,,,,,,,,
9,-69.5,-110.5,288.433,288.515,295.96,302.084,306.695,306.202,306.477,306.752,307.028,307.303,307.578,306.037,302.969,298.859,295.921,294.561,294.745,294.928,295.158,295.295,294.196,262.998,238.806,221.101,,,187.944,181.588,178.288,178.842,179.709,180.425,180.897,181.159,181.091,180.987,181.373,183.393,184.91,185.627,186.646,188.088,,,191.36,192.086,192.783,193.433,193.761,194.347,,,196.448,197.267,,,
9,-68.5,-136.5,,,,,,345.946,344.106,342.766,341.828,341.292,341.162,341.797,343.358,344.337,344.949,344.898,344.662,344.427,344.191,344.856,,,,,,,174.86,173.884,174.389,175.697,,,,,,,,,,,,,,,191.865,192.741,,,,,,,,,,,
9,-68.5,-134.5,349.431,348.906,347.727,346.71,345.855,345.163,345.162,345.366,345.679,345.799,345.916,345.674,345.776,345.878,345.926,345.835,345.698,345.51,345.304,345.096,344.639,279.076,223.883,193.656,179.944,,173.089,172.887,172.543,173.654,174.718,175.727,176.602,177.288,177.818,178.463,179.217,181.049,,,,,,,190.111,191.053,,,,,,,,,,,
