Month,latitude,longitude,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500
1,-77.5,-178.5,101.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.153,76.244,76.379,74.787,,,,,,,,,,,,,,,,,,,,,
1,-77.5,-174.5,,,,,,,,,,,,,,,,,88.966,87.252,85.622,84.076,82.613,,72.555,72.073,,72.705,73.006,74.269,76.186,76.22,76.238,76.275,76.13,75.904,75.63,75.312,75.445,,,,,,,,,,,,,,,,,,,,
1,-77.5,-170.5,97.217,97.736,97.958,97.753,97.513,97.953,98.398,98.79,99.192,99.584,99.727,99.581,99.436,97.757,95.236,91.952,87.867,82.492,78.829,78.855,78.089,75,72.324,70.362,69.848,72.59,74.612,75.978,76.774,77.021,77.27,77.52,77.669,77.512,77.619,77.369,,,,,,,,,,,,,,,,,,,,,
1,-77.5,-167.5,99.418,99.531,99.644,99.047,98.442,98.572,98.702,98.102,96.832,94.836,92.11,88.035,84.147,82.08,80.09,78.099,76.184,77.826,78.978,78.588,78.192,78.141,76.967,75.866,74.962,,74.856,74.803,74.751,,74.645,74.737,74.871,75.107,75.262,,,,,,,,,,,,,,,,,,,,,,
1,-77.5,-165.5,98.676,99.495,99.864,99.6,99.25,99.869,100.785,97.083,91.756,86.088,79.973,79.454,79.427,79.182,78.957,78.816,78.722,78.756,78.687,78.121,80.043,78.256,77.726,78.13,76.823,77.283,77.623,76.586,75.494,76.156,76.518,76.383,75.816,,,,,,,,,,,,,,,,,,,,,,,,
1,-77.5,-163.5,108.622,108.513,108.277,107.833,105.841,103.879,101.516,99.674,98.212,96.825,80.278,109.529,107.557,105.212,102.395,99.078,95.399,91.701,88.427,81.129,76.284,85.243,,80.622,,81.379,77.799,77.35,76.775,76.692,76.694,76.672,76.604,76.517,76.449,76.294,76.089,77.741,77.262,,,,,,,,,,,,,,,,,,
1,-77.5,-161.5,110.87,110.864,110.837,110.81,110.782,110.755,110.793,,,,,102.914,100.362,97.7,95.12,92.765,90.703,,,,,81.127,80.598,80.363,80.54,79.434,77.789,77.467,77.468,77.604,77.803,77.735,77.671,77.503,77.273,76.989,76.65,,,,,,,,,,,,,,,,,,,,
1,-77.5,-160.5,119.42,119.371,119.14,119.401,119.11,118.644,,,,,,,,103.733,100.655,97.481,,,,,,,,,,80.794,80.581,80.337,80.063,79.758,79.421,79.052,78.637,78.229,77.886,77.531,77.227,77.293,,,,,,,,,,,,,,,,,,,
1,-77.5,-38.5,94.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-77.5,-35.5,104.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-76.5,-179.5,102.193,94.874,93.876,93.493,93.088,92.709,92.33,91.942,91.543,91.126,90.705,90.286,89.852,89.402,88.942,88.468,87.96,87.436,86.89,86.313,85.704,82.889,80.901,79.324,78.186,77.582,77.21,76.971,76.971,77.171,77.283,77.233,,76.766,76.255,75.297,74.73,75.41,,,,,,,,,,,,,,,,,,,
1,-76.5,-178.5,106.74,106.68,106.207,105.168,102.829,98.185,91.94,87.648,84.943,83.059,82.024,81.135,80.326,79.57,78.962,78.683,78.416,78.236,78.061,77.925,77.793,76.492,76.309,75.922,75.23,74.466,73.989,74.261,74.646,73.929,,75.613,77.015,76.92,76.831,76.751,76.663,76.194,,,,,,,,,,,,,,,,,,,
1,-76.5,-177.5,106.25,106.811,106.729,105.581,102.047,97.181,94.564,92.74,90.702,88.157,86.023,83.933,81.427,80.726,80.299,80.605,79.624,79.188,78.685,78.396,78.894,78.047,77.422,76.456,76.825,76.351,76.857,78.968,78.959,78.826,78.704,78.278,77.9,77.658,77.465,77.242,77.07,76.897,,,,,,,,,,,,,,,,,,,
1,-76.5,-176.5,108.248,109.088,107.049,104.979,102.877,100.743,98.577,,,,,87.249,84.868,82.397,79.888,77.353,74.811,,,,,64.664,66.832,68.662,70.266,,,,,,,,,73.929,74.775,76.883,77.301,,,,,,,,,,,,,,,,,,,,
1,-76.5,-175.5,103.153,102.417,101.21,96.767,88.913,87.638,85.738,84.723,83.745,82.903,82.098,79.12,78.685,78.212,77.855,77.591,77.388,77.228,77.106,77.028,77.529,77.224,77.079,76.556,76.441,77.382,78.003,78.002,78.021,77.852,77.682,78.399,78.799,78.465,78.025,77.535,77.194,77.563,,,,,,,,,,,,,,,,,,,
1,-76.5,-173.5,98.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.541,,,,,,,,,,,,,,,,,,,,,,
1,-76.5,-172.5,108.838,,,,,98.029,95.814,93.687,91.648,89.698,87.836,,,,81.196,,,,,,,,,,,,71.456,70.969,70.895,71.342,71.865,72.384,72.899,73.411,73.922,74.43,,,,,,,,,,,,,,,,,,,,,
1,-76.5,-171.5,106.88,106.126,103.168,97.977,92.423,87.637,85.523,83.757,82.543,81.515,80.602,79.984,79.838,79.728,79.68,79.564,79.493,79.462,79.479,79.477,79.392,78.639,78.506,78.248,78.149,78.149,78.137,78.01,77.787,77.43,77.088,77.09,77.089,77.064,77.03,,,,,,,,,,,,,,,,,,,,,,
1,-76.5,-169.5,109.17,109.149,109.097,109.045,108.994,107.816,105.299,101.646,97.23,92.995,89.537,86.838,84.646,82.891,81.441,79.93,79.442,79.145,78.822,78.459,78.059,77.668,77.342,76.966,76.475,75.598,74.775,74.068,73.451,72.897,72.41,71.958,71.632,73.48,75.779,75.797,,,,,,,,,,,,,,,,,,,,,
1,-76.5,-168.5,96.442,96.006,95.707,95.639,95.519,95.338,95.034,94.557,93.948,93.234,92.373,91.378,90.376,89.37,88.372,87.386,86.406,85.424,84.44,83.453,82.576,81.171,80.638,79.62,78.578,78.448,78.318,80.591,78.564,75.927,74.683,74.72,74.756,74.489,74.018,,,,,,,,,,,,,,,,,,,,,,
1,-76.5,-165.5,95.295,94.642,94.528,95.157,95.139,95.058,92.827,90.253,87.732,85.373,83.094,80.871,79.116,77.518,76.385,76.022,75.715,74.902,74.045,72.899,71.664,62.449,60.289,60.816,64.578,70.259,73.355,72.287,72.886,73.484,73.179,72.347,71.083,,,,,,,,,,,,,,,,,,,,,,,,
1,-76.5,-164.5,111.148,111.132,111.094,111.056,111.09,,,,,,,,,,,,,,,,,,78.983,,,,78.009,77.928,77.917,77.919,77.924,77.929,77.934,77.173,77.032,76.853,76.806,76.91,,,,,,,,,,,,,,,,,,,
1,-76.5,-161.5,99.203,98.589,97.116,92.077,87.184,82.42,,,80.277,80.239,80.196,80.143,80.078,80.001,79.912,79.809,,,79.42,79.271,79.092,78.175,77.373,76.676,76.533,76.49,73.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-76.5,164.5,112.194,112.142,109.808,108.304,102.476,97.837,94.336,91.251,88.858,86.984,85.397,82.117,81.595,81.158,80.872,80.551,80.402,80.333,80.287,80.255,80.469,80.188,80.27,80.067,80.066,79.982,79.799,79.681,79.595,79.554,79.505,79.534,79.374,79.54,79.589,79.575,79.534,79.273,79.365,,,,,,,,,,,,,,,,,,
1,-76.5,165.5,105.575,,,,,93.821,91.673,89.697,87.893,86.261,84.801,,,,,80.168,80.226,80.21,80.194,80.178,79.948,,79.822,79.933,,,79.952,79.925,79.864,79.85,79.837,79.824,79.813,79.796,79.767,79.74,79.7,79.53,79.274,78.955,78.716,79.384,79.784,,,,,,,,,,,,,,
1,-76.5,166.5,110.738,,,,,98.317,95.927,93.677,91.565,89.591,87.756,,,,,80.702,,,,,80.159,,79.9,79.9,79.89,79.744,79.634,79.567,79.499,79.431,79.362,79.293,79.245,79.253,79.338,79.405,79.403,79.395,78.933,,,,,,,,,,,,,,,,,,
1,-76.5,167.5,106.966,106.942,104.725,101.743,96.801,92.086,87.137,84.39,83.006,81.911,80.867,78.885,78.547,78.408,78.361,78.036,78.314,78.284,78.247,78.199,78.054,78.407,78.206,78.999,,,79.106,79.149,78.892,78.957,79.018,79.074,79.125,79.176,79.229,79.262,79.285,79.285,79.285,,,,,,,,,,,,,,,,,,
1,-76.5,168.5,113.148,113.192,113.457,113.903,112.924,110.563,107.365,102.831,97.261,93.185,89.576,87.155,85.064,83.31,82.609,80.686,79.098,78.206,77.644,77.328,77.131,77.635,78.317,78.382,77.781,77.602,77.493,77.202,77.245,77.25,77.285,77.456,77.626,77.726,77.912,78.012,78.029,78.818,77.478,78.285,,,,,,,,,,,,,,,,,
1,-76.5,169.5,113.456,114.338,114.951,113.451,113.688,110.298,105.336,101.889,98.772,96.094,93.535,90.869,87.757,85.648,82.888,80.833,79.785,79.374,78.952,78.744,78.655,77.618,78.362,76.477,78.259,78.073,77.819,75.955,76.474,78.203,78.077,78.131,77.145,77.679,78.057,78.926,78.575,78.8,78.748,78.514,78.589,,,,,,,,,,,,,,,,
1,-76.5,170.5,111.7,111.663,111.763,111.783,113.095,112.21,109.827,109.813,109.975,109.843,109.322,108.409,106.919,104.057,99.979,96.341,93.717,91.578,89.911,88.715,88.182,91.323,83.964,79.836,78.365,78.876,79.013,78.266,77.795,77.644,77.583,77.57,77.544,77.499,77.49,77.876,78.138,78.246,,78.172,77.785,,,,,,,,,,,,,,,,
1,-76.5,171.5,113.455,113.315,113.369,113.727,114.31,114.059,113.957,114.226,114.544,114.282,113.93,112.066,109.153,105.655,102.202,99.493,96.624,93.359,90.036,86.668,83.548,79.202,78.523,78.412,77.712,77.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-76.5,172.5,110.519,110.576,110.634,110.584,110.627,110.69,110.562,109.951,108.451,104.624,100.804,99.708,98.205,96.347,94.189,91.753,89.619,87.409,85.296,83.253,81.399,79.492,77.389,77.015,76.739,76.834,76.931,77.245,77.631,77.24,76.884,76.795,76.692,76.87,77.055,77.257,77.44,77.244,76.996,,,,,,,,,,,,,,,,,,
