Month,latitude,longitude,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500
6,-70.5,-9.5,89.222,89.2,89.13,89.127,89.124,89.121,89.119,89.116,89.113,89.11,89.11,89.12,89.132,89.146,89.165,89.191,89.224,89.264,89.3,89.319,89.318,89.132,89,89.075,89.098,89.014,88.963,89.006,89.022,88.193,87.606,87.563,,,,,,,,,,,,,,,,,,,,,,,,,
6,-69.5,0.5,,,84.919,84.936,84.924,84.927,84.931,84.934,84.937,84.923,84.911,84.899,84.889,84.884,84.588,83.461,82.119,80.79,79.466,78.146,76.828,70.071,63.311,60.804,60.251,60.25,60.448,60.726,60.984,60.925,60.78,60.742,60.736,60.81,60.955,61.045,61.076,61.015,60.999,,61.094,61.169,61.239,61.245,61.252,61.238,61.23,61.28,61.365,61.493,,,62.165,62.534,,,
6,-68.5,0.5,84.229,84.363,85.106,85.057,84.996,84.951,84.934,84.857,84.76,84.679,84.578,84.442,84.225,84.087,86.179,86.469,83.326,81.831,78.627,76.615,74.386,,67.631,59.672,60.284,58.486,59.17,59.454,59.526,59.344,59.36,59.238,59.234,59.182,59.105,59.141,59.148,59.637,59.671,59.599,59.957,59.513,,,59.873,59.955,60.049,60.193,60.386,60.524,61.304,61.411,60.906,61.008,61.631,61.897,62.252
6,-67.5,-0.5,,,85.439,85.289,85.128,84.955,84.772,84.578,84.385,84.162,83.953,83.744,83.536,83.334,82.525,78.155,70.448,64.701,60.009,57.017,,,,55.887,,,57.007,57.127,57.256,57.373,57.476,57.561,57.634,57.701,57.753,57.78,57.86,58.176,58.435,58.626,,58.884,,,59.268,59.583,59.72,59.62,59.712,59.533,,,,,,,
6,-67.5,0.5,,,,,,,,,,,85.853,85.886,85.919,85.952,85.612,82.852,78.768,75.375,72.528,69.725,67.191,58.11,,55.526,,,56.441,56.761,,,,,,,,,58.232,58.349,58.511,58.767,,59.115,,,59.368,59.444,59.531,59.688,59.883,60.113,,,,,,,
6,-66.5,-97.5,95.778,95.75,95.712,95.686,95.673,95.672,95.685,95.73,95.752,95.755,95.712,,95.55,95.554,95.632,95.703,95.746,95.749,95.728,95.708,95.687,95.013,87.597,,75.1,,66.226,63.291,61.323,,,,,58.51,,,,,56.995,,,,,,56.867,57.199,58.076,58.609,,,59.083,59.159,,,,,
6,-66.5,-93.5,95.639,95.641,95.653,95.646,95.666,95.698,95.731,95.764,95.793,96.698,99.2,,,,,,96.829,96.306,96.306,96.342,96.36,96.116,91.889,,80.97,,68.141,65.14,65.688,64.349,,,,59.776,,,,,56.2,,,55.877,,54.794,,56.225,56.424,56.64,,,,57.385,57.556,,,,
6,-66.5,-90.5,97.808,97.659,97.323,97.041,96.812,96.636,96.524,96.581,96.554,96.527,96.514,96.543,96.599,96.626,96.616,96.592,96.569,96.598,96.445,96.247,95.942,93.647,90.014,,,,69.335,65.541,,,62.395,,,,,,,,,,,,,55.849,56.166,56.481,56.796,57.112,,,57.855,57.995,,,,58.524,58.633
6,-66.5,-89.5,96.066,95.539,95.201,95.337,95.094,95.362,96.028,96.974,97.473,97.439,96.757,96.234,95.942,95.877,95.929,95.987,96.038,96.08,96.111,96.14,96.174,95.855,88.31,,,,68.52,,,,,,,,,,,,,,,,,,56.22,,,57.015,57.468,,,,58.388,58.486,58.586,,58.793
6,-65.5,-129.5,98.093,98.139,98.224,98.175,98.209,98.201,98.067,97.875,97.819,97.873,97.92,97.962,97.989,97.99,97.998,98.008,98.025,98.044,98.071,98.103,98.136,98.011,,85.82,,,62.4,60.762,,,,,,,,,,,,58.277,59.542,59.293,,,58.654,58.806,58.935,59.048,59.153,59.246,,59.403,59.457,59.49,,,59.744
6,-65.5,-124.5,97.691,97.646,97.604,97.567,97.534,97.506,97.486,97.475,97.459,97.43,97.393,97.35,97.292,97.266,97.27,97.276,97.282,97.287,97.285,97.283,97.281,97.271,95.662,,,,62.261,56.955,58.033,57.175,56.23,,,,56.19,,,,,,,,,,57.948,,58.267,58.586,58.866,,,59.367,59.473,59.551,,,
6,-65.5,-121.5,97.656,97.644,97.613,97.629,97.572,97.487,97.342,97.194,97.112,97.062,97.074,97.046,97.05,97.076,97.102,97.128,97.152,97.176,97.2,97.224,97.248,97.228,,88.596,,,71.423,,,,59.03,57.707,,,,,57.471,,,,,,,,,,,,,,,59.64,59.935,,,,60.023
6,-65.5,-112.5,96.957,96.963,96.971,96.978,96.965,96.985,97.013,97.051,97.093,97.154,97.23,97.245,97.173,97.118,97.06,97.005,96.956,96.908,96.867,96.832,96.803,96.85,96.921,92.837,87.27,,76.708,71.39,66.573,63.427,61.281,,,,,,,,,,,,,,56.845,57.069,57.259,57.408,57.498,57.54,,57.865,58.211,58.466,,,59.195
6,-65.5,-107.5,97.256,96.975,96.584,96.29,96.091,95.99,96.106,96.411,96.583,96.709,96.756,96.738,96.721,96.704,96.686,96.25,95.514,94.473,93.934,94.075,94.24,96.099,96.544,96.475,,84.385,76.221,71.115,67.478,65.186,,,,,,,,,,56.107,,,,,56.115,,,,,,,,,,,,
6,-65.5,-52.5,80.555,80.509,80.467,80.451,80.39,80.331,80.298,80.302,80.282,80.231,80.173,80.096,80.001,79.903,79.825,79.748,79.67,79.596,79.529,79.466,79.392,78.36,77.462,75.891,75.261,72.656,70.635,68.85,67.283,66.282,65.71,65.219,64.863,64.139,63.091,62.229,61.667,60.729,60.157,60.196,60.886,60.675,,,61.006,61.115,60.928,61.413,61.714,62.107,62.167,,,63.062,63.426,,
6,-65.5,-49.5,88.258,88.067,87.875,88.093,88.048,87.949,87.85,87.75,87.651,87.552,87.745,87.67,86.737,82.707,80.447,78.569,77.39,76.473,75.542,74.607,74.915,69.384,65.692,63.777,62.065,61.241,61.025,60.921,60.862,60.583,60.128,59.579,59.468,59.159,58.943,58.791,58.719,58.832,58.912,58.901,,,,,59.218,59.471,59.726,59.968,60.162,60.406,60.693,60.975,61.152,61.401,61.785,62.046,62.304
6,-65.5,91.5,,,89.526,89.515,89.509,89.522,89.547,89.571,89.595,89.621,89.649,89.677,89.695,89.657,89.63,89.604,89.582,89.562,89.539,89.547,89.549,89.976,89.641,89.553,89.169,86.988,85.171,84.832,84.47,84.038,83.631,83.629,83.493,80.755,78.617,77.31,75.736,,,,,,,,,,,,,,,,,,,,
6,-64.5,-130.5,100.85,99.782,98.874,98.126,97.538,97.187,97.184,97.215,97.245,97.269,97.282,97.273,97.264,97.256,97.247,97.238,97.229,97.22,97.212,97.278,97.194,96.741,94.112,80.847,,,63.786,61.988,,58.282,57.003,56.185,,,,,,,,,,,,,58.578,58.729,,58.973,59.004,59.06,,,59.369,59.518,59.658,,
6,-64.5,-90.5,97.642,97.587,97.526,97.471,97.422,97.381,97.344,97.316,97.295,97.282,97.29,97.321,97.341,97.358,97.373,97.385,97.397,97.39,97.395,97.4,96.705,93.318,90.08,87.099,,,75.313,70.483,67.374,65.046,63.342,62.262,,,,,,,,,,,,,54.784,54.571,55.137,56.103,,57.573,58.018,58.384,,,,,
6,-64.5,-48.5,88.401,88.574,88.267,88.241,88.041,87.954,87.89,87.821,87.723,87.621,86.325,85.236,83.345,81.145,79.39,77.853,76.471,75.35,74.862,73.87,72.87,67.798,63.209,62.007,61.676,61.429,61.078,61.01,61.411,60.86,60.7,60.419,59.751,59.849,59.619,59.332,58.886,58.917,58.994,58.97,,,,,59.76,59.924,60.107,60.364,60.854,61.384,61.341,61.26,,62.087,62.198,,62.669
6,-64.5,-47.5,90.514,90.505,90.491,89.91,89.857,89.697,89.598,89.452,89.257,89.05,88.829,88.685,88.713,88.671,88.726,88.691,87.549,84.175,80.889,78.262,75.863,70.116,66.442,63.137,61.009,60.41,60.191,59.875,59.455,59.141,59.07,59.106,59.065,58.838,58.508,58.484,58.24,58.537,,,,,,,59.183,59.314,59.464,59.678,59.939,60.234,60.344,,,61.547,62.078,,
6,-64.5,-46.5,,,87.29,87.259,87.23,87.205,87.182,87.161,87.148,87.14,87.136,87.134,87.106,,,,,,,,,,,62.331,61.193,60.218,59.769,59.385,59.035,58.74,58.493,58.318,58.177,58.035,57.882,,57.744,57.806,,,,,,,,,,,,,,,,,,,
6,-64.5,92.5,,,,86.805,86.816,86.824,86.831,86.829,86.832,86.835,86.84,86.612,86.032,85.452,84.87,84.279,83.685,83.065,82.446,81.835,80.985,76.263,74.424,72.852,71.633,70.724,78.21,75.327,72.974,70.891,68.34,65.542,65.192,,,65.113,,,,64.313,61.444,61.3,61.459,61.699,61.936,62.171,62.4,62.997,64.105,,64.194,63.448,63.502,63.527,63.461,63.344,63.107
6,-63.5,-46.5,88.121,88.089,88,87.834,87.676,87.529,87.396,87.282,87.125,86.947,86.67,86.329,85.861,85.419,85.019,84.597,83.724,82.267,80.467,77.662,75.321,67.001,63.081,60.745,60.154,60.026,59.978,59.589,59.019,58.942,58.959,58.976,58.994,58.912,58.694,58.367,58.153,58.17,58.341,,,,,,59.405,59.518,59.587,59.928,60.4,61.22,61.694,,,62.586,62.76,,
6,-63.5,-45.5,87.401,87.278,87.746,87.809,87.753,87.715,87.645,87.479,87.189,86.819,86.38,85.847,84.315,83.349,82.365,81.248,80.08,78.855,77.37,75.858,76.373,73.545,71.591,68.617,,63.755,60.267,60.202,59.846,61.61,59.907,59.809,58.338,60.785,59.6,59.184,57.826,58.765,,,,,,,59.427,59.688,60.181,60.468,60.785,61.047,61.28,61.32,61.443,61.825,62.017,61.938,
6,-63.5,0.5,92.609,92.691,92.849,92.967,93.042,93.09,93.106,93.008,92.915,93.065,93.055,93.049,93.048,93.058,93.084,92.267,92.17,,88.573,85.998,82.743,63.683,,57.719,,,57.036,56.966,56.92,,56.871,56.861,56.851,,,56.932,57.135,,57.645,57.872,,58.347,,,59.188,59.549,59.922,60.299,60.692,61.115,,,62.049,62.273,,,
6,-63.5,84.5,,,,88.695,88.669,88.644,88.618,88.593,88.567,88.54,88.514,88.581,88.501,88.42,88.339,88.259,87.707,85.731,82.742,79.762,76.821,61.003,54.789,53.273,53.092,52.675,52.448,52.74,53.104,53.53,53.907,54.249,54.573,54.883,55.165,55.461,56.103,56.63,57.13,57.506,57.856,58.214,58.625,58.943,59.088,59.235,59.379,59.519,59.656,59.792,59.929,60.065,60.099,60.142,60.184,60.226,60.269
6,-63.5,87.5,,,,83.939,83.955,83.97,83.936,83.911,83.893,83.587,82.791,81.987,81.233,80.499,79.811,79.178,78.56,78.014,77.465,76.911,76.356,73.715,71.724,70.286,67.033,63.9,60.918,58.328,60.504,62.278,62.095,61.827,61.692,61.617,60.637,60.667,60.267,59.692,59.859,60.07,60.184,60.194,,,60.174,60.169,60.164,60.19,60.227,60.277,60.343,60.429,60.515,60.6,60.686,60.771,60.857
6,-63.5,88.5,,,,81.826,83.292,84.492,85.425,85.488,85.553,85.617,85.681,85.745,84.652,83.516,82.379,81.252,80.136,79.108,77.933,76.834,75.733,71.624,69.13,66.391,64.223,63.533,62.656,61.131,60.798,60.876,59.924,59.044,59.471,59.668,59.44,59.166,59.295,59.59,59.604,59.746,60.119,,,,60.59,,,60.568,60.508,60.489,60.51,60.51,60.552,60.649,60.764,60.861,60.952
6,-63.5,90.5,,,88.541,88.536,88.545,88.533,88.509,88.49,88.478,88.446,87.914,87.473,86.472,85.139,83.546,81.475,78.866,75.276,71.112,68.237,66.851,65.58,64.074,62.191,60.667,59.709,59.38,59.42,59.46,59.5,59.551,59.629,59.672,59.574,59.538,59.536,59.534,59.771,60.162,60.697,,,,,60.831,60.755,60.646,60.577,60.57,60.581,60.592,60.583,60.687,60.887,61.051,61.192,61.313
6,-63.5,91.5,,,88.215,88.287,88.342,88.381,88.399,88.368,88.336,88.305,88.382,88.304,88.197,88.069,87.947,87.836,87.744,87.622,86.623,84.973,82.324,74.929,71.451,67.388,63.789,61.552,60.723,60.194,60.031,60.007,60.007,60.006,60.012,60.021,60.065,60.14,60.268,,60.114,,,60.022,,,60.246,60.246,60.311,60.421,60.564,60.739,60.945,61.223,61.401,61.465,61.429,61.451,61.57
6,-62.5,-45.5,,,,88.119,88.14,87.947,87.614,87.162,86.617,85.922,85.024,83.982,82.79,81.459,79.876,78.086,76.177,73.67,71.828,,,,,,,,,62.005,61.435,60.886,,,59.739,59.524,,,,59.197,,,59.153,,,,59.625,59.826,60.067,60.354,60.683,60.675,60.677,60.599,,61.342,61.851,62.349,
6,-62.5,0.5,92.058,92.295,92.416,92.582,92.697,92.69,92.769,92.728,92.7,92.683,92.674,92.507,92.262,92,91.117,92.389,,,85.185,82.336,78.966,62.763,,56.803,,,56.583,56.367,56.174,,56.289,56.429,56.592,,,56.85,56.917,,57.087,57.791,,58.407,,,59.357,59.745,60.215,60.567,60.951,61.266,,,62.047,62.301,,,
6,-62.5,64.5,,,,93.703,93.743,93.77,93.787,93.793,93.772,93.75,93.768,93.711,93.621,93.53,93.443,93.366,93.299,90.084,84.001,77.325,72.696,60.011,56.316,54.746,53.679,53.022,52.724,52.547,52.664,52.918,53.169,53.469,53.897,54.422,54.513,54.625,54.875,55.371,55.838,56.283,,57.389,,,58.489,58.811,59.192,59.6,60.056,59.968,59.83,59.822,59.964,60.157,60.265,60.314,60.328
6,-62.5,65.5,,,,,,,,,,,93.749,93.762,93.775,93.787,93.8,93.813,92.247,88.125,82.852,78.949,75.451,62.479,56.851,54.282,54.15,54.575,52.784,52.425,52.409,52.459,52.585,52.789,53.069,53.488,53.883,54.21,54.47,,,,,,57.917,,58.772,59.066,59.339,59.563,60.378,61.685,62.721,62.189,61.182,60.684,60.344,60.423,60.515
6,-62.5,67.5,,,,94.183,94.185,94.185,94.188,94.189,94.19,94.189,94.188,94.188,94.187,94.187,94.125,93.595,92.58,91.303,89.769,87.903,85.352,65.3,57.435,55.069,53.874,53.192,52.782,52.51,52.476,52.519,53.191,53.414,53.337,53.411,53.687,54.021,54.345,55.038,55.886,,56.804,,,58.077,58.564,59.017,59.441,59.773,59.921,59.991,60.064,60.14,60.21,60.274,60.329,60.381,60.431
6,-62.5,71.5,,,,,,,,,,,,92.182,91.932,91.682,91.432,89.574,84.384,76.742,69.702,64.996,61.398,55.866,53.901,53.215,52.618,52.433,52.448,52.463,52.506,52.827,53.277,53.3,53.72,54.091,54.424,54.709,54.963,55.472,55.981,,,,,,58.606,59.032,59.393,59.554,59.685,59.82,59.963,60.114,60.269,60.372,60.378,60.384,60.391
6,-62.5,90.5,,,,,,84.019,89.477,89.967,89.911,89.855,89.799,89.835,89.371,88.986,88.352,87.271,86.032,84.566,82.672,80.303,77.1,68.778,66.4,64.917,64.262,62.133,60.34,60.214,60.111,60.018,59.887,59.758,59.7,59.683,59.749,59.809,59.858,59.929,59.909,59.729,59.662,59.745,59.824,,60.006,60.091,60.169,60.237,60.298,60.344,60.374,60.385,60.43,60.524,60.618,60.712,60.806
6,-62.5,91.5,,,,82.861,82.764,82.709,82.693,82.67,82.644,82.614,82.583,82.553,82.521,82.376,82.25,81.811,80.72,79.142,76.99,74.374,71.787,65.603,64.17,62.74,61.675,60.587,59.479,59.189,59.182,59.163,59.158,59.212,59.261,59.213,59.102,,59.171,59.325,59.458,59.571,59.667,59.744,,,59.95,60.015,,60.138,60.196,60.255,60.314,60.404,60.52,60.633,60.697,60.732,60.721
6,-62.5,93.5,,,,88.703,88.698,88.688,88.672,88.652,88.627,88.598,88.565,88.534,88.502,88.471,88.423,85.326,82.115,78.915,75.718,72.482,69.188,62.191,61.391,61.201,62.588,62.093,60.266,59.994,59.736,59.429,59.087,58.714,58.669,58.65,58.813,58.932,58.822,58.717,59.151,59.92,60.391,60.642,60.613,,60.341,59.977,60.028,60.402,60.558,60.518,60.371,60.334,60.337,60.385,60.47,60.59,60.712
6,-62.5,94.5,,,,,88.031,88.008,87.986,88.009,87.942,87.853,87.771,87.692,87.625,87.211,83.359,76.86,71.733,68.142,65.694,65.206,64.987,64.233,63.708,60.53,59.774,59.174,58.87,59.096,59.585,59.738,59.745,59.752,59.752,59.751,59.751,59.794,59.867,59.983,59.75,59.823,60.033,59.817,60.062,,60.183,60.194,60.185,60.23,60.3,60.397,60.535,60.668,60.796,60.923,61.045,61.154,61.253
6,-62.5,96.5,,,,89.984,89.977,89.951,89.907,89.84,89.777,89.714,89.659,89.013,85.62,79.947,74.054,69.919,67.089,65.126,64.582,64.038,63.444,61.578,59.981,58.458,58.592,58.652,58.317,58.084,57.998,57.973,58.425,59.213,61.391,61.352,60.34,59.682,59.195,59.205,59.242,59.355,59.472,59.593,,59.792,59.863,59.922,59.971,60,60.041,60.11,60.187,60.284,60.381,60.477,60.578,60.682,60.79
6,-62.5,98.5,,,,,89.698,89.735,89.764,89.787,89.805,89.799,89.803,89.807,89.73,89.639,89.563,89.272,86.536,82.155,75.728,68.754,63.697,60.224,60.307,59.86,59.583,58.826,56.799,57.223,57.608,57.953,58.024,58.083,58.15,58.27,58.399,58.525,58.648,58.886,59.068,59.228,59.38,59.522,59.666,,59.508,58.898,59.109,59.866,60.193,60.193,60.205,60.22,60.282,60.374,60.463,60.551,60.636
6,-62.5,99.5,,,,90.822,90.835,90.845,90.851,90.851,90.851,90.851,90.851,90.851,90.858,90.867,90.88,90.885,90.844,90.656,90.499,90.338,89.478,78.916,64.727,60.7,59.841,59.623,59.472,58.985,58.526,58.126,57.939,58.347,58.687,58.895,58.806,58.866,,59.444,,59.472,59.422,59.403,59.505,59.648,59.814,59.956,59.974,59.976,60.028,60.102,60.215,60.36,60.459,60.515,60.521,60.512,60.56
6,-62.5,101.5,,,,91.888,91.807,91.721,91.63,91.534,91.439,91.344,91.25,90.659,87.219,83.97,80.712,77.562,74.55,71.545,68.504,65.504,63.293,58.836,55.928,54.973,58.096,57.727,57.346,56.968,56.813,56.71,56.636,56.727,56.977,57.172,57.346,57.542,57.751,58.206,58.49,58.64,,59.031,59.237,,59.505,59.601,59.699,59.782,59.86,59.946,60.035,60.128,60.228,60.331,60.423,60.506,60.582
6,-62.5,102.5,,,,,92.359,92.369,92.379,92.388,92.251,92.089,91.946,91.836,91.716,90.411,87.349,83.14,79.853,76.609,73.7,71.093,68.701,60.022,55.937,54.889,56.39,56.881,54.729,54.963,55.453,55.671,55.839,56.008,56.173,56.333,56.495,56.803,57.267,57.692,57.768,,58.405,,58.942,59.103,59.244,59.35,59.457,59.563,59.666,59.764,59.861,59.96,60.027,60.061,60.05,60.031,60.081
6,-62.5,104.5,,,,94.274,94.278,94.281,94.285,94.257,94.206,94.132,94.071,94.05,94.068,94.052,94.085,94.127,94.147,94.078,93.726,93.14,92.191,81.919,63.086,58.812,57.563,56.31,55.036,54.689,54.898,55.121,55.378,55.641,55.9,56.222,56.724,56.862,56.914,57.148,57.579,57.973,58.332,58.614,58.793,58.973,59.159,59.345,59.51,59.66,59.782,59.883,59.917,59.935,59.977,60.029,60.104,60.179,60.254
6,-62.5,105.5,,,,94.464,94.42,94.372,94.323,94.255,94.19,94.124,94.059,93.993,93.928,93.867,93.797,93.732,93.667,93.132,91.372,88.475,85.412,69.375,59.596,57.162,55.753,54.807,54.578,54.747,54.87,54.907,54.923,55.091,55.33,55.62,55.966,56.219,56.418,56.72,57.026,,57.8,,58.476,58.72,58.849,58.993,59.165,59.357,59.598,59.794,59.814,59.808,59.836,59.879,59.966,60.049,60.132
6,-62.5,106.5,,,,,94.433,94.438,94.442,94.335,94.14,93.942,93.798,93.688,93.612,93.56,93.501,93.499,93.251,93.017,92.815,92.645,91.233,70.783,58.243,55.271,54.319,53.974,53.947,54.031,54.305,54.694,55.178,55.326,55.469,55.615,55.792,56.04,56.255,,57.071,,57.76,58.054,58.315,58.557,58.778,58.989,59.182,59.357,59.517,59.652,59.761,59.809,59.856,59.905,59.955,60.009,60.064
